title,locale,image_url,url,path,labio_identnummer,description,price,Grundpreis,Füllmenge,category,Anwendung,Inhaltsstoffe,Siliconfree,Vegan,Verfügbar
Anti-Dandruff Set,en,https://image.labiosthetique.com/i/square-1440/m2-product:anti_dandruff_set_167702_1Set_18802b8.jpg/feed-media.jpg,https://www.labiosthetique.de/anti-dandruff-set,/anti-dandruff-set,012251,"An exclusive care set for itchiness, redness, and dandruff. The combination of Purifying Dandruff Shampoo (250 ml), Calming Scalp Lotion (100 ml), and a scalp brush removes up to 100% of visible dandruff and prevents it from returning.","69,50 €",0,1 set,Hair & scalp care,"Purifying Dandruff Shampoo Apply evenly to the scalp and hair, leave on briefly, then rinse thoroughly. Calming Scalp Lotion After shampooing, apply to the scalp section by section and massage in gently. Do not rinse. Scalp Brush When shampooing: Lather the shampoo and gently massage it in with the brush to intensify cleansing and revitalize the scalp. For hair care: Apply a mask or conditioner to the lengths and ends, then comb through with the brush to ensure each strand is evenly coated with the product. For a scalp massage: Apply to a dry scalp to stimulate microcirculation and relax the scalp.","Purifying Dandruff Shampoo INGREDIENTS: AQUA (WATER), SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, PIROCTONE OLAMINE, SODIUM LAUROYL OAT AMINO ACIDS, SODIUM CHLORIDE, GLYCOL DISTEARATE, HYDROXYACETOPHENONE, BUTYLENE GLYCOL, PENTYLENE GLYCOL, HYDROXYPROPYL OXIDIZED STARCH PG-TRIMONIUM CHLORIDE, SUCCINIC ACID, DISODIUM LAURYL SULFOSUCCINATE, GLYCERIN, ALLANTOIN, GLYCERYL LAURATE, BENZOIC ACID, STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE, SODIUM LACTATE, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, UREA, SODIUM BENZOATE, LACTIC ACID, PHENOXYETHANOL, TETRASODIUM EDTA, LEVULINIC ACID, ETHYLHEXYLGLYCERIN, ASCORBYL PALMITATE, P-ANISIC ACID Calming Scalp Lotion INGREDIENTS: AQUA (WATER), DIPROPYLENE GLYCOL, XANTHAN GUM, DIPOTASSIUM GLYCYRRHIZATE, HYDROXYACETOPHENONE, BUTYLENE GLYCOL, PENTYLENE GLYCOL, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, BOSWELLIA SERRATA GUM, MICROCRYSTALLINE CELLULOSE, PANTHENOL, ALLANTOIN, CELLULOSE GUM, GLYCERIN, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, GLYCOL DISTEARATE, DISODIUM LAURYL SULFOSUCCINATE, BETA-GLUCAN, GLYCERYL LAURATE, SODIUM BENZOATE, CITRIC ACID, ASCORBYL PALMITATE",no,no,nein
Revitalising Balance Cream,de,https://image.labiosthetique.com/i/square-1440/m2-product:revitalising_balance_cream_382741_50ml_936035e.jpg/feed-media.jpg,https://www.labiosthetique.de/revitalising-balance-cream,/revitalising-balance-cream,004322,"Sorgfältig aufeinander abgestimmte Wirkmechanismen bremsen die Alterungsprozesse der Haut, stärken sie von innen und bringen sie sichtbar ins Gleichgewicht. Für alle Liebhaber von Ménulphia Jeunesse wird dies Ihr neues Lieblingsprodukt.","78,50 €","1.570,00 € / 1 l",50 ml,Hautpflege,"Morgens und abends im Anschluss an die Gesichtsreinigung und Tonisierung direkt auf die noch leicht feuchte Haut von Gesicht, Hals und Dekolleté auftragen.","AQUA (WATER), CAPRYLIC/CAPRIC TRIGLYCERIDE, SQUALANE, CETEARYL ETHYLHEXANOATE, GLYCERIN, HYDROGENATED COCO-GLYCERIDES, CETEARYL ALCOHOL, CETEARYL GLUCOSIDE , CETYL PALMITATE, PALMITOYL GLYCINE, LEONTOPODIUM ALPINUM FLOWER/LEAF EXTRACT, GANODERMA LUCIDUM STEM EXTRACT, CHLORELLA VULGARIS/LUPINUS ALBUS PROTEIN FERMENT, SESAMUM INDICUM (SESAME) OIL UNSAPONIFIABLES, TOCOPHEROL, PHOSPHATIDYLCHOLINE, PROPANEDIOL, POTASSIUM CETYL PHOSPHATE, ISOPROPYL MYRISTATE, PARFUM (FRAGRANCE), MANNITOL, BENZOIC ACID, DEHYDROACETIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, CITRIC ACID, POLYGLYCERYL-10 LAURATE, CETYL ALCOHOL, SODIUM BENZOATE, GLYCINE SOJA (SOYBEAN) OIL, ALPHA-ISOMETHYL IONONE, GERANIOL, BENZYL ALCOHOL, PINENE, ACETYLATED GLYCOL STEARATE, TRIHYDROXYSTEARIN, LIMONENE, LINALOOL, LINALYL ACETATE, CITRONELLOL, HEXYL CINNAMAL, PHENOXYETHANOL, POTASSIUM SORBATE",yes,yes,ja
Revitalising Balance Cream,en,https://image.labiosthetique.com/i/square-1440/m2-product:revitalising_balance_cream_382741_50ml_936035e.jpg/feed-media.jpg,https://www.labiosthetique.de/revitalising-balance-cream,/revitalising-balance-cream,004322,"Carefully coordinated mechanisms of action slow down the skin's aging processes, strengthen it from within and visibly restore its balance. For all lovers of Ménulphia Jeunesse this will be your new favorite product.","78,50 €","1.570,00 € / 1 l",50 ml,Skin care,"Apply directly to slightly damp skin on the face, neck and décolleté in the morning and evening after cleansing and toning.","AQUA (WATER), CAPRYLIC/CAPRIC TRIGLYCERIDE, SQUALANE, CETEARYL ETHYLHEXANOATE, GLYCERIN, HYDROGENATED COCO-GLYCERIDES, CETEARYL ALCOHOL, CETEARYL GLUCOSIDE , CETYL PALMITATE, PALMITOYL GLYCINE, LEONTOPODIUM ALPINUM FLOWER/LEAF EXTRACT, GANODERMA LUCIDUM STEM EXTRACT, CHLORELLA VULGARIS/LUPINUS ALBUS PROTEIN FERMENT, SESAMUM INDICUM (SESAME) OIL UNSAPONIFIABLES, TOCOPHEROL, PHOSPHATIDYLCHOLINE, PROPANEDIOL, POTASSIUM CETYL PHOSPHATE, ISOPROPYL MYRISTATE, PARFUM (FRAGRANCE), MANNITOL, BENZOIC ACID, DEHYDROACETIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, CITRIC ACID, POLYGLYCERYL-10 LAURATE, CETYL ALCOHOL, SODIUM BENZOATE, GLYCINE SOJA (SOYBEAN) OIL, ALPHA-ISOMETHYL IONONE, GERANIOL, BENZYL ALCOHOL, PINENE, ACETYLATED GLYCOL STEARATE, TRIHYDROXYSTEARIN, LIMONENE, LINALOOL, LINALYL ACETATE, CITRONELLOL, HEXYL CINNAMAL, PHENOXYETHANOL, POTASSIUM SORBATE",yes,yes,ja
Balancing Lipokerine A Shampoo,de,https://image.labiosthetique.com/i/square-1440/m2-product:balancing_lipokerine_a_shampoo_395121_250ml_bc78548.jpg/feed-media.jpg,https://www.labiosthetique.de/balancing-lipokerine-a-shampoo?childSku=4040218881981,/balancing-lipokerine-a-shampoo?childSku=4040218881981,120281,"Das ausgleichende Shampoo reinigt ebenso schonend wie gründlich, befreit die Kopfhaut von überschüssigem Talg, reguliert die Talgproduktion und verhindert das schnelle Nachfetten der Haare. Kopfhaut und Haar erhalten ein sofortiges Frischegefühl. Für alle Liebhaber von Shampooing Lipokerine A wird dies Ihr neues Lieblingsprodukt.","27,50 €","110,00 € / 1 l",250 ml,Haar- & Kopfhautpflege,"Gleichmäßig im feuchten Haar und auf der Kopfhaut verteilen, kurz einwirken lassen und gründlich ausspülen.","AQUA (WATER), SODIUM LAURETH SULFATE, LAURYL GLUCOSIDE , SODIUM LAUROYL OAT AMINO ACIDS, CAPRYLYL/CAPRYL GLUCOSIDE, GLYCERIN, SODIUM BENZOATE, PARFUM (FRAGRANCE), LACTIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, PEG-7 GLYCERYL COCOATE, HYDROXYPROPYL OXIDIZED STARCH PG-TRIMONIUM CHLORIDE, PEG-150 PENTAERYTHRITYL TETRASTEARATE, SODIUM CITRATE, PHENOXYETHANOL, SARCOSINE, STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE, TETRASODIUM EDTA, OCTYLDODECANOL, SODIUM LACTATE, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, PINENE, BENZOIC ACID, POLYSORBATE 20, SODIUM CHLORIDE, UREA, ETHYLHEXYLGLYCERIN, LEVULINIC ACID, LEPTOSPERMUM SCOPARIUM BRANCH/LEAF OIL, P-ANISIC ACID, MAGNOLIA OFFICINALIS BARK EXTRACT, PIPER NIGRUM (PEPPER) SEED EXTRACT",yes,yes,ja
Balancing Lipokerine A Shampoo,en,https://image.labiosthetique.com/i/square-1440/m2-product:balancing_lipokerine_a_shampoo_395121_250ml_bc78548.jpg/feed-media.jpg,https://www.labiosthetique.de/balancing-lipokerine-a-shampoo?childSku=4040218881981,/balancing-lipokerine-a-shampoo?childSku=4040218881981,120281,"The balancing shampoo has both a gentle and a thorough cleansing effect, frees the scalp from excessive sebum, regulates sebum production and prevents the hair from rapidly becoming oily. It provides the scalp and hair with an instant feeling of freshness.","27,50 €","110,00 € / 1 l",250 ml,Hair & scalp care,"Distribute evenly in moist hair and on the scalp, briefly leave to take effect, then rinse out thoroughly.","AQUA (WATER), SODIUM LAURETH SULFATE, LAURYL GLUCOSIDE , SODIUM LAUROYL OAT AMINO ACIDS, CAPRYLYL/CAPRYL GLUCOSIDE, GLYCERIN, SODIUM BENZOATE, PARFUM (FRAGRANCE), LACTIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, PEG-7 GLYCERYL COCOATE, HYDROXYPROPYL OXIDIZED STARCH PG-TRIMONIUM CHLORIDE, PEG-150 PENTAERYTHRITYL TETRASTEARATE, SODIUM CITRATE, PHENOXYETHANOL, SARCOSINE, STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE, TETRASODIUM EDTA, OCTYLDODECANOL, SODIUM LACTATE, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, PINENE, BENZOIC ACID, POLYSORBATE 20, SODIUM CHLORIDE, UREA, ETHYLHEXYLGLYCERIN, LEVULINIC ACID, LEPTOSPERMUM SCOPARIUM BRANCH/LEAF OIL, P-ANISIC ACID, MAGNOLIA OFFICINALIS BARK EXTRACT, PIPER NIGRUM (PEPPER) SEED EXTRACT",yes,yes,ja
Micellar Cleansing Gel,de,https://image.labiosthetique.com/i/square-1440/m2-product:micellar_cleansing_gel_396291_250ml_5990094.jpg/feed-media.jpg,https://www.labiosthetique.de/micellar-cleansing-gel,/micellar-cleansing-gel,003781,"Das milde Mizellen Reinigungsgel befreit die Haut von Schmutz und überschüssigem Talg und reduziert die Sebumproduktion, ohne die Haut auszutrocknen. Für alle Liebhaber von Clair de Teint Clarifiant wird dies Ihr neues Lieblingsprodukt.","26,00 €","104,00 € / 1 l",250 ml,Hautpflege,"Morgens und abends auf Gesicht, Hals und Dekolleté auftragen, mit etwas Wasser emulgieren und gründlich abspülen.","AQUA (WATER), PROPANEDIOL, DISODIUM CAPRYLOYL GLUTAMATE, SODIUM LAUROYL SARCOSINATE, COCAMIDOPROPYL BETAINE, XANTHAN GUM, SODIUM CHLORIDE, PROPYLENE GLYCOL, PHENOXYETHANOL, PARFUM (FRAGRANCE), LACTIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, GLYCERIN, SODIUM GLUCONATE, SODIUM LACTATE, BENZOIC ACID, DEHYDROACETIC ACID, SODIUM BENZOATE, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, PINENE",yes,yes,ja
Micellar Cleansing Gel,en,https://image.labiosthetique.com/i/square-1440/m2-product:micellar_cleansing_gel_396291_250ml_5990094.jpg/feed-media.jpg,https://www.labiosthetique.de/micellar-cleansing-gel,/micellar-cleansing-gel,003781,The mild micellar cleansing gel frees the skin from dirt and excess sebum and reduces sebum production without drying out the skin. For all lovers of Clair de Teint Clarifiant this will be your new favorite product.,"26,00 €","104,00 € / 1 l",250 ml,Skin care,"In the morning and evening, apply to the face, neck and décolleté, lather with a little water, then rinse off thoroughly.","AQUA (WATER), PROPANEDIOL, DISODIUM CAPRYLOYL GLUTAMATE, SODIUM LAUROYL SARCOSINATE, COCAMIDOPROPYL BETAINE, XANTHAN GUM, SODIUM CHLORIDE, PROPYLENE GLYCOL, PHENOXYETHANOL, PARFUM (FRAGRANCE), LACTIC ACID, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, GLYCERIN, SODIUM GLUCONATE, SODIUM LACTATE, BENZOIC ACID, DEHYDROACETIC ACID, SODIUM BENZOATE, LIMONENE, CITRUS LIMON (LEMON) PEEL OIL, PINENE",yes,yes,ja
Scalp Care Set Méthode Sensitive ,de,https://image.labiosthetique.com/i/square-1440/m2-product:scalp_care_set_m_thode_sensitive_411231_1Set_929b59a.jpg/feed-media.jpg,https://www.labiosthetique.de/scalp-care-set-methode-sensitive,/scalp-care-set-methode-sensitive,012924,Die Pflegeroutine der Méthode Sensitive vereint sanft reinigendes Shampoo und beruhigende Kopfhautlotion für eine sofort entspannte und nachhaltig geschützte Kopfhaut.,"37,50 €",0,1 set,Haar- & Kopfhautpflege,"Das Calming Lipokerine E Shampoo gleichmäßig auf der Kopfhaut und im Haar verteilen, kurz einwirken lassen und gründlich ausspülen. Anschließend die Calming Scalp Lotion scheitelweise auf die Kopfhaut applizieren und sanft einmassieren. Nicht ausspülen.","Calming Lipokerine E Shampoo INGREDIENTS: AQUA (WATER), DECYL GLUCOSIDE, SODIUM LAURETH SULFATE, SODIUM LAUROYL OAT AMINO ACIDS, PEG-7 GLYCERYL COCOATE, PEG-150 PENTAERYTHRITYL TETRASTEARATE, PANTHENOL, BUTYLENE GLYCOL, PENTYLENE GLYCOL, SODIUM BENZOATE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LACTIC ACID, POLYSORBATE 20, HYDROXYPROPYL OXIDIZED STARCH PG-TRIMONIUM CHLORIDE, SODIUM POLYPHOSPHATE, PHENOXYETHANOL, GLYCERIN, STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE, BENZOIC ACID, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, TETRASODIUM EDTA, SODIUM LACTATE, SODIUM CHLORIDE, UREA, BETA-GLUCAN, CITRIC ACID, ETHYLHEXYLGLYCERIN, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, LEVULINIC ACID, ASCORBYL PALMITATE, P-ANISIC ACID Calming Scalp Lotion INGREDIENTS: AQUA (WATER), DIPROPYLENE GLYCOL, XANTHAN GUM, DIPOTASSIUM GLYCYRRHIZATE, HYDROXYACETOPHENONE, BUTYLENE GLYCOL, PENTYLENE GLYCOL, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, BOSWELLIA SERRATA GUM, MICROCRYSTALLINE CELLULOSE, PANTHENOL, ALLANTOIN, CELLULOSE GUM, GLYCERIN, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, GLYCOL DISTEARATE, DISODIUM LAURYL SULFOSUCCINATE, BETA-GLUCAN, GLYCERYL LAURATE, SODIUM BENZOATE, CITRIC ACID, ASCORBYL PALMITATE",yes,yes,ja
Scalp Care Set Méthode Sensitive ,en,https://image.labiosthetique.com/i/square-1440/m2-product:scalp_care_set_m_thode_sensitive_411231_1Set_929b59a.jpg/feed-media.jpg,https://www.labiosthetique.de/scalp-care-set-methode-sensitive,/scalp-care-set-methode-sensitive,012924,The Méthode Sensitive care routine combines gently cleansing shampoo and calming scalp lotion for an instantly relaxed and lastingly protected scalp.,"37,50 €",0,1 set,Hair & scalp care,"Distribute Calming Lipokerine E Shampoo evenly on the scalp and in the hair, briefly leave it to take effect, then rinse it out thoroughly. Next, apply Calming Scalp Lotion along the parting of the scalp and gently massage it in. Do not rinse it out.","Calming Lipokerine E Shampoo INGREDIENTS: AQUA (WATER), DECYL GLUCOSIDE, SODIUM LAURETH SULFATE, SODIUM LAUROYL OAT AMINO ACIDS, PEG-7 GLYCERYL COCOATE, PEG-150 PENTAERYTHRITYL TETRASTEARATE, PANTHENOL, BUTYLENE GLYCOL, PENTYLENE GLYCOL, SODIUM BENZOATE, HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LACTIC ACID, POLYSORBATE 20, HYDROXYPROPYL OXIDIZED STARCH PG-TRIMONIUM CHLORIDE, SODIUM POLYPHOSPHATE, PHENOXYETHANOL, GLYCERIN, STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE, BENZOIC ACID, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, TETRASODIUM EDTA, SODIUM LACTATE, SODIUM CHLORIDE, UREA, BETA-GLUCAN, CITRIC ACID, ETHYLHEXYLGLYCERIN, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, LEVULINIC ACID, ASCORBYL PALMITATE, P-ANISIC ACID Calming Scalp Lotion INGREDIENTS: AQUA (WATER), DIPROPYLENE GLYCOL, XANTHAN GUM, DIPOTASSIUM GLYCYRRHIZATE, HYDROXYACETOPHENONE, BUTYLENE GLYCOL, PENTYLENE GLYCOL, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, BOSWELLIA SERRATA GUM, MICROCRYSTALLINE CELLULOSE, PANTHENOL, ALLANTOIN, CELLULOSE GUM, GLYCERIN, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, GLYCOL DISTEARATE, DISODIUM LAURYL SULFOSUCCINATE, BETA-GLUCAN, GLYCERYL LAURATE, SODIUM BENZOATE, CITRIC ACID, ASCORBYL PALMITATE",yes,yes,ja
Homme Fiber Paste,de,https://image.labiosthetique.com/i/square-1440/m2-product:homme_fiber_paste_412842_100ml_dc73450.jpg/feed-media.jpg,https://www.labiosthetique.de/homme-fiber-paste,/homme-fiber-paste,110671,"Fiber Paste ermöglicht flexible Styles, die sich jederzeit neu modellieren lassen. Die zartschmelzende Stylingcreme akzentuiert einzelne Partien oder definiert das gesamte Haar mit elastischem Halt und einem natürlichen, seidenmatten Finish.","20,00 €","200,00 € / 1 l",100 ml,Styling,Je nach gewünschtem Effekt im trockenen oder noch leicht feuchten Haar partiell oder ganzflächig verteilen. Nach Belieben formen oder remodellieren.,"AQUA (WATER), PROPYLENE GLYCOL, PVP, PETROLATUM, CETEARETH-20, OLETH-5, BIS-DIGLYCERYL POLYACYLADIPATE-2, OZOKERITE, POLYQUATERNIUM-37, VP/VA COPOLYMER, PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE, PEG-40 HYDROGENATED CASTOR OIL, PHENOXYETHANOL, PARFUM (FRAGRANCE), PEG-45M, SODIUM BENZOATE, PPG-1 TRIDECETH-6, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, DISODIUM EDTA, ETHYLHEXYLGLYCERIN, ACRYLATES/STEARYL METHACRYLATE COPOLYMER, SORBITAN OLEATE, MENTHOL, LINALOOL, LIMONENE, LINALYL ACETATE, PINENE, CITRIC ACID, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, CITRUS AURANTIUM PEEL OIL, GERANIOL, LAVANDULA OIL/EXTRACT, CITRUS LIMON PEEL OIL, TERPINEOL, COUMARIN, CITRAL, HYDROGEN PEROXIDE, BETA-CARYOPHYLLENE, TOCOPHEROL",yes,yes,ja
Homme Fiber Paste,en,https://image.labiosthetique.com/i/square-1440/m2-product:homme_fiber_paste_412842_100ml_dc73450.jpg/feed-media.jpg,https://www.labiosthetique.de/homme-fiber-paste,/homme-fiber-paste,110671,"Fiber Paste enables flexible styles that can be remodelled at any time. The softly melting styling cream accentuates individual sections or defines the entire hairstyle with elastic hold and a natural, silky matte finish.","20,00 €","200,00 € / 1 l",100 ml,Styling,Work into dry or slightly damp hair and style as desired.,"AQUA (WATER), PROPYLENE GLYCOL, PVP, PETROLATUM, CETEARETH-20, OLETH-5, BIS-DIGLYCERYL POLYACYLADIPATE-2, OZOKERITE, POLYQUATERNIUM-37, VP/VA COPOLYMER, PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE, PEG-40 HYDROGENATED CASTOR OIL, PHENOXYETHANOL, PARFUM (FRAGRANCE), PEG-45M, SODIUM BENZOATE, PPG-1 TRIDECETH-6, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, DISODIUM EDTA, ETHYLHEXYLGLYCERIN, ACRYLATES/STEARYL METHACRYLATE COPOLYMER, SORBITAN OLEATE, MENTHOL, LINALOOL, LIMONENE, LINALYL ACETATE, PINENE, CITRIC ACID, CITRUS AURANTIUM BERGAMIA (BERGAMOT) PEEL OIL, CITRUS AURANTIUM PEEL OIL, GERANIOL, LAVANDULA OIL/EXTRACT, CITRUS LIMON PEEL OIL, TERPINEOL, COUMARIN, CITRAL, HYDROGEN PEROXIDE, BETA-CARYOPHYLLENE, TOCOPHEROL",yes,yes,ja
Velvet Skin 2/2 Medium Beige,de,https://image.labiosthetique.com/i/square-1440/m2-product:velvet_skin_2_2_medium_beige_407843_10g_ed0c791.jpg/feed-media.jpg,https://www.labiosthetique.de/velvet-skin?childSku=4040218893380,/velvet-skin?childSku=4040218893380,021544,"Jederzeit frischer Teint: Die Kompakt Foundation sorgt mit ihrer leichten, samtigen Textur für einen semi-mattem Finish und liefert im Nu ein natürliches, ebenmäßiges Hautbild. Sie verfeinert, statt maskenhaft abzudecken. Das mitgelieferte Schwämmchen ist ideal für unkomplizierte, rasche Touch-ups.","39,50 €",0,10 g,Make-Up,"Die Velvet Skin Foundation mit ihrer zarten, samtigen Textur lässt sich mühelos mit Pinsel, Schwämmchen oder Fingern auftragen und verteilen. In der Gesichtsmitte beginnen und nach außen ausarbeiten. Für ein besonders ebenmäßiges Finish leicht einklopfen und sorgfältig verblenden.","ISONONYL ISONONANOATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, CI 77891 (TITANIUM DIOXIDE), RICINUS COMMUNIS (CASTOR) SEED OIL, TITANIUM DIOXIDE, SYNTHETIC WAX, MICA, TRIBEHENIN, CI 77492 (IRON OXIDES), ALUMINUM STARCH OCTENYLSUCCINATE, SILICA, SYNTHETIC BEESWAX, HYDROGENATED CASTOR OIL, TOCOPHERYL ACETATE, JOJOBA ESTERS, POLYHYDROXYSTEARIC ACID, CI 77491 (IRON OXIDES), HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, CI 77499 (IRON OXIDES), COPERNICIA CERIFERA CERA (CARNAUBA WAX), ZINGIBER OFFICINALE (GINGER) LEAF CELL EXTRACT, DISTEARDIMONIUM HECTORITE",yes,yes,ja
Velvet Skin 2/2 Medium Beige,en,https://image.labiosthetique.com/i/square-1440/m2-product:velvet_skin_2_2_medium_beige_407843_10g_ed0c791.jpg/feed-media.jpg,https://www.labiosthetique.de/velvet-skin?childSku=4040218893380,/velvet-skin?childSku=4040218893380,021544,"A fresh complexion whenever you need it: With its light, velvety texture, the compact foundation provides a semi-matte finish and achieves a natural and even complexion in no time at all. It refines the complexion instead of just covering it. The sponge that comes with the foundation is ideal for quick and simple touch-ups.","39,50 €",0,10 g,Make-up,"The soft, velvety texture of Velvet Skin foundation can be effortlessly applied and distributed with a brush, sponge or your fingers. Start in the middle of the face and work outwards. For a particularly even finish, lightly tap the foundation into the skin and carefully blend.","ISONONYL ISONONANOATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, CI 77891 (TITANIUM DIOXIDE), RICINUS COMMUNIS (CASTOR) SEED OIL, TITANIUM DIOXIDE, SYNTHETIC WAX, MICA, TRIBEHENIN, CI 77492 (IRON OXIDES), ALUMINUM STARCH OCTENYLSUCCINATE, SILICA, SYNTHETIC BEESWAX, HYDROGENATED CASTOR OIL, TOCOPHERYL ACETATE, JOJOBA ESTERS, POLYHYDROXYSTEARIC ACID, CI 77491 (IRON OXIDES), HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, CI 77499 (IRON OXIDES), COPERNICIA CERIFERA CERA (CARNAUBA WAX), ZINGIBER OFFICINALE (GINGER) LEAF CELL EXTRACT, DISTEARDIMONIUM HECTORITE",yes,yes,ja
Perfect Skin 2/1 Medium Rose,de,https://image.labiosthetique.com/i/square-1440/m2-product:perfect_skin_2_1_medium_rose_391641_30ml_b94e5a2.jpg/feed-media.jpg,https://www.labiosthetique.de/perfect-skin?childSku=4040218878479,/perfect-skin?childSku=4040218878479,021556,Mit hoher Pigmentdichte und starker Deckkraft gleicht die schmelzende Creme-Foundation Hautunebenheiten mühelos aus und sorgt für lang anhaltende Perfektion.,"40,00 €",0,30 ml,Make-Up,"Perfect Skin mit dem Foundation-Pinsel Nr. 15, einem Schwamm oder den Fingern von der Gesichtsmitte nach außen auftragen und gut verblenden. Mit einer dünnen Schicht beginnen und bei Bedarf wiederholen, um die Deckkraft zu erhöhen oder bestimmte Bereiche stärker abzudecken.","CENTAUREA CYANUS FLOWER WATER, C9-12 ALKANE, CI 77891 (TITANIUM DIOXIDE), AQUA (WATER), POLYGLYCERYL-2 DIPOLYHYDROXYSTEARATE, UNDECANE, COCO-CAPRYLATE/CAPRATE, TRIHYDROXYSTEARIN, TRIDECANE, POLYGLYCERYL-3 DIISOSTEARATE, MAGNESIUM SULFATE, CI 77492 (IRON OXIDES), CI 77491 (IRON OXIDES), PERSEA GRATISSIMA (AVOCADO) OIL, POTASSIUM SORBATE, HYDROGENATED VEGETABLE OIL, SODIUM LEVULINATE, CI 77499 (IRON OXIDES), PARFUM (FRAGRANCE), BENZYL ALCOHOL, SODIUM BENZOATE, SODIUM PHYTATE, LACTIC ACID, VANILLIN, TOCOPHEROL, BALANITES ROXBURGHII SEED OIL, LINALOOL, CITRUS AURANTIUM PEEL OIL, LIMONENE, JUNIPERUS VIRGINIANA OIL, POGOSTEMON CABLIN OIL, ALCOHOL",yes,yes,ja
Perfect Skin 2/1 Medium Rose,en,https://image.labiosthetique.com/i/square-1440/m2-product:perfect_skin_2_1_medium_rose_391641_30ml_b94e5a2.jpg/feed-media.jpg,https://www.labiosthetique.de/perfect-skin?childSku=4040218878479,/perfect-skin?childSku=4040218878479,021556,"With its high pigment density and strong coverage, the melting cream foundation effortlessly balances out skin imperfections and provides long-lasting protection.","40,00 €",0,30 ml,Make-up,"Use Foundation Brush No. 15, a sponge or your fingertips to apply Perfect Skin from the middle of the face outwards and blend well. Start with a thin layer and repeat as necessary to increase the coverage or achieve a stronger concealing effect in certain areas.","CENTAUREA CYANUS FLOWER WATER, C9-12 ALKANE, CI 77891 (TITANIUM DIOXIDE), AQUA (WATER), POLYGLYCERYL-2 DIPOLYHYDROXYSTEARATE, UNDECANE, COCO-CAPRYLATE/CAPRATE, TRIHYDROXYSTEARIN, TRIDECANE, POLYGLYCERYL-3 DIISOSTEARATE, MAGNESIUM SULFATE, CI 77492 (IRON OXIDES), CI 77491 (IRON OXIDES), PERSEA GRATISSIMA (AVOCADO) OIL, POTASSIUM SORBATE, HYDROGENATED VEGETABLE OIL, SODIUM LEVULINATE, CI 77499 (IRON OXIDES), PARFUM (FRAGRANCE), BENZYL ALCOHOL, SODIUM BENZOATE, SODIUM PHYTATE, LACTIC ACID, VANILLIN, TOCOPHEROL, BALANITES ROXBURGHII SEED OIL, LINALOOL, CITRUS AURANTIUM PEEL OIL, LIMONENE, JUNIPERUS VIRGINIANA OIL, POGOSTEMON CABLIN OIL, ALCOHOL",yes,yes,ja
